target,id,date,flag,user,text
0,1548795914,Fri Apr 17 21:59:46 PDT 2009,NO_QUERY,SamSam11,@lauren42 hope Yall have fun without me tomorrow. Im so jealous and mad i cant go. 
0,1548796122,Fri Apr 17 21:59:48 PDT 2009,NO_QUERY,mcwhinniefamily,been out all day looking for something new to wear for Birthday next week with absolutley no luck 
0,1548796134,Fri Apr 17 21:59:50 PDT 2009,NO_QUERY,JasonGrantz,I am teary eyed I want my firefly back. Wish river would have contributed to the documentary but it was amazing. I'm super sad now 
0,1548796214,Fri Apr 17 21:59:49 PDT 2009,NO_QUERY,renee101,@djbolt  lol sorry haha I thought a try a hot Bath didn't work... still awake and I am so hating on u and ur ability to sleep 
0,1548796224,Fri Apr 17 21:59:49 PDT 2009,NO_QUERY,waslcajun,back to the grind on monday...depressing 
0,1548796353,Fri Apr 17 21:59:51 PDT 2009,NO_QUERY,DarthAngelus,"@greggrunberg Now I'm wanting to dig out the dvd and make sure, but it's 6am and I should head to bed...tough decisions "
0,1548796396,Fri Apr 17 21:59:51 PDT 2009,NO_QUERY,Neil_art,Some one asked me if I was a carnie tonight on the sky train 
0,1548796521,Fri Apr 17 21:59:53 PDT 2009,NO_QUERY,tishowns,I got a cut in my mouth in the back. I can't even eat.  b
0,1548796696,Fri Apr 17 21:59:55 PDT 2009,NO_QUERY,dharmashark,@whatkilesaid 
0,1548796758,Fri Apr 17 21:59:56 PDT 2009,NO_QUERY,mizrik,@Obanga    never got that phone call... lol
0,1548796789,Fri Apr 17 21:59:56 PDT 2009,NO_QUERY,freexasxaxbird,@hellparade i know it should but people think its lame...  they dont love me enough
0,1548797034,Fri Apr 17 21:59:59 PDT 2009,NO_QUERY,SouthBeachDog,OK-I have to get off twitter-got 2 get up early &amp; take one of my teen-kids to dentist-has 2 b on a Sat.   Holly asleep by my feet-poor pup
0,1548797240,Fri Apr 17 22:00:01 PDT 2009,NO_QUERY,tweetpet,@tweetchild  Clean Me!
0,1548797247,Fri Apr 17 22:00:01 PDT 2009,NO_QUERY,tweetpet,@tweetchild  Clean Me!
0,1548797393,Fri Apr 17 22:00:02 PDT 2009,NO_QUERY,tweetpet,@chromachris  Clean Me!
0,1548797496,Fri Apr 17 22:00:03 PDT 2009,NO_QUERY,SaraStidham,Missing you... 
0,1548797501,Fri Apr 17 22:00:03 PDT 2009,NO_QUERY,tweetpet,@reatlas  Clean Me!
0,1548797565,Fri Apr 17 22:00:03 PDT 2009,NO_QUERY,tweetpet,@chromachris  Clean Me!
0,1548797648,Fri Apr 17 22:00:04 PDT 2009,NO_QUERY,tweetpet,@reatlas  Clean Me!
0,1548797891,Fri Apr 17 22:00:06 PDT 2009,NO_QUERY,tweetpet,@reatlas  hungry!
0,1548798129,Fri Apr 17 22:00:08 PDT 2009,NO_QUERY,JBoogie831,sleepy star wars loner 
0,1548798735,Fri Apr 17 22:00:13 PDT 2009,NO_QUERY,lizyap,@MAGGIECHICKEN HA! im printing mine @ school coz my printer can be pretty dodddgy. cost me like 15 bucks 
0,1548799055,Fri Apr 17 22:00:18 PDT 2009,NO_QUERY,DanikaBerry,@KimKardashian  Is Khloe on Twitter?  I hope I didn't follow the fake one. 
0,1548799308,Fri Apr 17 22:00:18 PDT 2009,NO_QUERY,tokarrai,"Pondering food, pondering updating my Zune, pondering being an uncle to a pair of nephews 2300 miles away.  I has a sad. "
0,1548800488,Fri Apr 17 22:00:30 PDT 2009,NO_QUERY,kaylasara,Fridays without Terminator and Dollhouse just aren't the same. 
0,1548800674,Fri Apr 17 22:00:32 PDT 2009,NO_QUERY,draggingalake,"going off to bed, gots to open pbread then closing appdizzle, the usual Saturday.   no free time."
0,1548801052,Fri Apr 17 22:00:36 PDT 2009,NO_QUERY,jeanane,IS AT WORK WITH A STOMACH ACHE 
0,1548801132,Fri Apr 17 22:00:36 PDT 2009,NO_QUERY,Nic888,Trying to catch up on my shows online but I am apprently already caught up! That sucks  What now?
0,1548801456,Fri Apr 17 22:00:40 PDT 2009,NO_QUERY,littlefoxy,@ricklondon hehe..making more competition for myself!  .. I'm going to try to pen something for your cartoon of Mariel &amp; family
0,1548801754,Fri Apr 17 22:00:43 PDT 2009,NO_QUERY,CarmineCent,@KimKardashian tell ppl 2 folo me2 plz! I'm new also n love u. I'll do nethin plzzz! Im follown both of ur friends. 
0,1548801998,Fri Apr 17 22:00:46 PDT 2009,NO_QUERY,hendler,Didn't do as well as I'd hoped on EarthDay footprint quiz http://earthday.net/footprint/flash.html 3-7 earths 
0,1548802006,Fri Apr 17 22:00:46 PDT 2009,NO_QUERY,djphnx,Kean univ. Senior formal 2moprrow night.. gonna be crizaxy.. the dj never has a date   lol
0,1548802336,Fri Apr 17 22:00:52 PDT 2009,NO_QUERY,armstackwhale,sad 'cause of some people 
0,1548802525,Fri Apr 17 22:00:52 PDT 2009,NO_QUERY,lovemekt,@The_Tyree I miss the homie Remy! 
0,1548802609,Fri Apr 17 22:00:53 PDT 2009,NO_QUERY,mpowelljones,"@IamDomo OMG! Kelly really responded. Diddy never responds to me, "
0,1548802724,Fri Apr 17 22:00:54 PDT 2009,NO_QUERY,kimberlyedano,i have the biggest headache in the world 
0,1548802886,Fri Apr 17 22:00:56 PDT 2009,NO_QUERY,cantfoolme85,stoked to go up to LA tomorrow for a Birthday Bash!! woot!! but sad im missing Coachella... 
0,1548802916,Fri Apr 17 22:00:56 PDT 2009,NO_QUERY,aibiwashere,"@lyteforce My house don't watch enough TV to get an HD box. It's like 400 bucks, then monthly cable fee. :\ But it's so presh. "
0,1548803044,Fri Apr 17 22:00:58 PDT 2009,NO_QUERY,emashouse,"@Dee_Humidifier i am not bad . i felt better on thursday , but today my brain is itchy and it's hard to stay awake  how are you ?"
0,1548803156,Fri Apr 17 22:00:59 PDT 2009,NO_QUERY,kimbolily,I'm still stiff and ready to rip my spine out. Ow! But it might feel better 
0,1548803785,Fri Apr 17 22:01:06 PDT 2009,NO_QUERY,TrevonHam,@EmpressZakiya lol yea follow me though i need more followers lol 
0,1548803878,Fri Apr 17 22:01:08 PDT 2009,NO_QUERY,eshitha,I miss sekhar uncle working in that cake factory thing 
0,1548804401,Fri Apr 17 22:01:13 PDT 2009,NO_QUERY,calamur,grrr - some relationships are worth too much effort ... and you wonder whether it is really worth it 
0,1548804720,Fri Apr 17 22:01:16 PDT 2009,NO_QUERY,MrzEndy,@meloballerpoet (continuation) lmaoo I fell asleep work up at 9:30  then I was watching stomp the yard it finished at 12am order Chinese
0,1548804797,Fri Apr 17 22:01:17 PDT 2009,NO_QUERY,ItsMelly,Wanting to see Seventeen Again. 
0,1548805104,Fri Apr 17 22:01:21 PDT 2009,NO_QUERY,da1kelisfan,"I'm on the world wide web searching for real estate, and there is way too much that I'm seeing and not enough that I'm liking "
0,1548805170,Fri Apr 17 22:01:22 PDT 2009,NO_QUERY,tricycles,Edward Cullen has B�la Lugosi spinning in his grave. 
0,1548805337,Fri Apr 17 22:01:26 PDT 2009,NO_QUERY,lcarillo,"Waited an hour to be seated, an hour to get our food and then the food was cold. Tres Agaves resturant "
0,1548806039,Fri Apr 17 22:01:32 PDT 2009,NO_QUERY,raeraechick128,so freaking glad that its gonna be warm on monday. hell ya. sad that ryan is moving in november 
0,1548806076,Fri Apr 17 22:01:32 PDT 2009,NO_QUERY,silentangie,WHY AREN'T I AT COACHELLA?! I'll just watch my Roy Orbison bluray instead 
0,1548806453,Fri Apr 17 22:01:36 PDT 2009,NO_QUERY,adrianalovesjb,@kiahk happy birthday love sorry im late  i hope u had a great one love ya xoxo
0,1548806815,Fri Apr 17 22:01:40 PDT 2009,NO_QUERY,ohmysem,@CHELLETASTIC 
0,1548807322,Fri Apr 17 22:01:46 PDT 2009,NO_QUERY,tectizzle,@brittneygreen you were sleepy though! 
0,1548807367,Fri Apr 17 22:01:47 PDT 2009,NO_QUERY,nini_b,"@fabwrldgoodlif tell her I love her so so much, and congratulations on her engagement! Just got to LA gone the entire weekend  miss u all"
0,1548807372,Fri Apr 17 22:01:47 PDT 2009,NO_QUERY,naveed12k,Monster.com website is down 
0,1548807520,Fri Apr 17 22:01:49 PDT 2009,NO_QUERY,corri11,@Emily_Rizzo omg omg omg omg that just made me so happy! i was supposed to go down for the game tonight..but i didnt  it was awesome tho!
0,1548808273,Fri Apr 17 22:01:57 PDT 2009,NO_QUERY,krystle_ryan,"actually these are quite good....tweeting fr my ph so i cant respond directly,  "
0,1548810201,Fri Apr 17 22:02:19 PDT 2009,NO_QUERY,MssDana,Trying to get this fu** page.. 
0,1548810779,Fri Apr 17 22:02:25 PDT 2009,NO_QUERY,danlian,"Man... so many people watching hockey tonight, I feel like a slacker. I'm missing my games, and thereby a bad hockey fan. "
0,1548811765,Fri Apr 17 22:02:37 PDT 2009,NO_QUERY,graceeedouglas,There was a plane crash in my neighborhood!!! 
0,1548812150,Fri Apr 17 22:02:41 PDT 2009,NO_QUERY,TorenTheExtreme,"@tojoha1 lol, well my sis scearmt every time! but we did that run yesterday and her nie hurts still and i wnat 2 scear her and he fell! "
0,1548812231,Fri Apr 17 22:02:42 PDT 2009,NO_QUERY,Liverpool_TX,"Oh and to top it off, my sciatica is acting up again. I think it's from wearing my creepers 2 weeks ago. "
0,1548812390,Fri Apr 17 22:02:44 PDT 2009,NO_QUERY,StephanieLynn07,http://twitpic.com/3i6lu - boo for it disappearing 
0,1548812449,Fri Apr 17 22:02:45 PDT 2009,NO_QUERY,greatheight,"Apparently I was wrong, you cannot do it St. Louis "
0,1548812661,Fri Apr 17 22:02:47 PDT 2009,NO_QUERY,luvya89,my friend says ur gay stupid jonas brothers 
0,1548823359,Fri Apr 17 22:04:50 PDT 2009,NO_QUERY,kirstiejoy,"Summer cannot come fast enough! Unfortunately, I don't think I've ever had more obstacles separate me from warm weather and relaxation! "
0,1548823922,Fri Apr 17 22:04:57 PDT 2009,NO_QUERY,DanFDeBlasio,I had to buy a new charger for my iBook 
0,1548824267,Fri Apr 17 22:05:01 PDT 2009,NO_QUERY,bekitah,"is watching oprah talk about twitter, i swore i wouldnt get one and i finally gave in "
0,1548824307,Fri Apr 17 22:05:02 PDT 2009,NO_QUERY,kevinpmiller,"@KayRupp Kay, that is NOT my film   it is a 7 y/o TV show...fyi!!"
0,1548824528,Fri Apr 17 22:05:04 PDT 2009,NO_QUERY,ghostintheradio,I'm tired of my job 
0,1548824636,Fri Apr 17 22:05:05 PDT 2009,NO_QUERY,greeneyes1966,oh no morning.!! suppose i better get ready for work   
0,1548824669,Fri Apr 17 22:05:08 PDT 2009,NO_QUERY,Lups3,"@vanny114 he taught me everything I know.. LOL, jk. I'm ready to leave wrk. I'm doing my deposit and the comp. Crashed.. "
0,1548824734,Fri Apr 17 22:05:06 PDT 2009,NO_QUERY,jamesgladden,I'm on my phone and it won't let me send a message from my phone 
0,1548824901,Fri Apr 17 22:05:08 PDT 2009,NO_QUERY,richrico21,"goin to bed to start, what I'm assuming is going to be a short weekend "
0,1548825209,Fri Apr 17 22:05:11 PDT 2009,NO_QUERY,theyCALLmeBALLA,@nancyalexandria LOL im trying to be too but for basktball but idk i like it  sometimes LOL 
0,1548825332,Fri Apr 17 22:05:15 PDT 2009,NO_QUERY,herNewObsession,"@all_stars_fade, I'm lame! I forgot to tell ya about her appt! It went well, he's growing so fast! Got her 2nd HEP shot  but all is well!"
0,1548826012,Fri Apr 17 22:05:20 PDT 2009,NO_QUERY,GeeSandy,I am amazed that my bro @SkateGabe knows what GPS stands for...I feel ashamed 
0,1548826221,Fri Apr 17 22:05:22 PDT 2009,NO_QUERY,waste_not,I think the car buying experience is making me sick. 
0,1548826237,Fri Apr 17 22:05:22 PDT 2009,NO_QUERY,michellehe22,@thewesleychan Major hardcore studying for finals next week  Did u go shopping? I know they got a good outlet in Portland that has Puma!
0,1548826385,Fri Apr 17 22:05:27 PDT 2009,NO_QUERY,sicknastyalison,@joeypage joey  we heard from her. please check your messages. Karyn sent you a message of what she said.we're calling for help. its bad.
0,1548826587,Fri Apr 17 22:05:26 PDT 2009,NO_QUERY,craftylilmomma,@cheeriokeeper I work for a lot of photographers and what to learn the ropes...just can't afford one yet 
0,1548826594,Fri Apr 17 22:05:26 PDT 2009,NO_QUERY,hotcandyxx,So sleepy. Friday night was ruined by a stupid shift @ work tmrow 
0,1548826918,Fri Apr 17 22:05:30 PDT 2009,NO_QUERY,bexor,I want to go to Ikea! Why does it have to be so far away? 
0,1548826954,Fri Apr 17 22:05:30 PDT 2009,NO_QUERY,CarlyAnna487,hates goodbyes. 
0,1548827142,Fri Apr 17 22:05:33 PDT 2009,NO_QUERY,rayyfacee,"i feel really crappy. i hope i'm not getting sick, i have a full day ahead of me tomorrow. "
0,1548827416,Fri Apr 17 22:05:36 PDT 2009,NO_QUERY,MuyLani,@showbiz_cousin is this unemployment related? 
0,1548827481,Fri Apr 17 22:05:37 PDT 2009,NO_QUERY,Elimac510,@Anna_bar lucky!!! I went to a funeral  than staired at the wall all day my phns my only entertainment
0,1548827563,Fri Apr 17 22:05:38 PDT 2009,NO_QUERY,weezyEmbaby,@Juicet1n how'd you know? -sniffle 
0,1548827820,Fri Apr 17 22:05:41 PDT 2009,NO_QUERY,imjustlikeme,"and now, to work. "
0,1548828194,Fri Apr 17 22:05:46 PDT 2009,NO_QUERY,rcmoeur,"Had one commuting crisis of note today, though - had a Catastrophic Squeaky Hula Girl Failure! (see http://tinyurl.com/chrcru )  "
0,1548828324,Fri Apr 17 22:05:47 PDT 2009,NO_QUERY,MarKusLambert,Hahahahaha! So @MsLindseyAnn won't try my adios motherfucker.. Sad times  it tastes sooo good!
0,1548828914,Fri Apr 17 22:05:54 PDT 2009,NO_QUERY,saentinel,@bm_house Wish I was playing cs too. 
0,1548829009,Fri Apr 17 22:05:55 PDT 2009,NO_QUERY,besz,The bride's father just gave me &amp; my phone an evil/unfollow look  have to hide phone for few minutes after this update 
0,1548829118,Fri Apr 17 22:05:57 PDT 2009,NO_QUERY,bellahenny,Wow......I miss Strokes.....so much right now.....but why? I miss those funny stories he'd tell me bout his trips. 
0,1548829445,Fri Apr 17 22:06:01 PDT 2009,NO_QUERY,lulz,time for bed. im mad thirsty though. boring day ahead of me. no bootz til next sunday. arrrrrrrrr!  whats an explora to do?
0,1548829790,Fri Apr 17 22:06:04 PDT 2009,NO_QUERY,yassirovicParis,WANT MOOOOOOOOORE      #asot400
0,1548830110,Fri Apr 17 22:06:08 PDT 2009,NO_QUERY,caitarmstrong,@meaganlloyd my phone didnt get that message you sent me 
0,1548831110,Fri Apr 17 22:06:18 PDT 2009,NO_QUERY,DulieD,"Ok, I didn't make it to Coffea   Tomorrow, after work I'll be stopping in."
0,1548831219,Fri Apr 17 22:06:20 PDT 2009,NO_QUERY,AMonthOldDrums,I wish I could go to the Jazz Festival this weekend.. 
0,1548831223,Fri Apr 17 22:06:20 PDT 2009,NO_QUERY,StalkerCalvin,i was experimented on by an alien  .... No un necessary probing though... luckily
0,1548831508,Fri Apr 17 22:06:23 PDT 2009,NO_QUERY,iheartpunnk,ate bean and cheese dip and tacos for dinner... sleeping next to steve will be stinky 
0,1548831792,Fri Apr 17 22:06:27 PDT 2009,NO_QUERY,tensionsevolve,my alarm is set to go off in three and a half hours 
0,1548831938,Fri Apr 17 22:06:31 PDT 2009,NO_QUERY,wjaing,Yayyyyy day 1 of coachella almost over. So tired 
0,1548832192,Fri Apr 17 22:06:31 PDT 2009,NO_QUERY,oleef,"oh no, shit, reneging, i really like the last track on the new yyy "
0,1548832247,Fri Apr 17 22:06:32 PDT 2009,NO_QUERY,AimeeMcComb,goodnight all...workin late tomorrow then movin the next four days!! so blessed to have amazing people in my life...missin my sweets 
0,1548832338,Fri Apr 17 22:06:34 PDT 2009,NO_QUERY,kennywa,@wwu_sarah  so sad to here you so sad of late...i anxiously await are reuniting
0,1548832594,Fri Apr 17 22:06:36 PDT 2009,NO_QUERY,ahockley,Won't be home in time for most of #sll 
0,1548832652,Fri Apr 17 22:06:37 PDT 2009,NO_QUERY,crashly1603,is going to bed early b/c i have work tomorrow 
0,1548832665,Fri Apr 17 22:06:37 PDT 2009,NO_QUERY,dreah,@WarrenAndrew I miss them too..  Those were the best!
0,1548833450,Fri Apr 17 22:06:46 PDT 2009,NO_QUERY,swayshay,@Ivonnebrok thanks! Pms suck! 
0,1548833773,Fri Apr 17 22:06:50 PDT 2009,NO_QUERY,ceciliamay,winkler tomo! have to get up at 6 
0,1548834046,Fri Apr 17 22:06:54 PDT 2009,NO_QUERY,paisleymelody,@GabrielSaporta i couldn't make it out to see you guys tonight; mega bummed  hope it was a good show though! i'll see y'all next time.
0,1548834098,Fri Apr 17 22:06:55 PDT 2009,NO_QUERY,newsboyrory,I don't understand why some of the best people in the world are thrown to the ground by evil... I wish life was fair to all who are good 
0,1548834230,Fri Apr 17 22:06:56 PDT 2009,NO_QUERY,amadisco,My dislocated toe has decided to redislocate itself so now its reverse dislocated . And it hurts . 
0,1548835188,Fri Apr 17 22:07:08 PDT 2009,NO_QUERY,gillesguillemin,"Saturday morning promotion: if there was only one firefox plugin, it should be http://www.feedly.com (but it eats up my life "
0,1548835335,Fri Apr 17 22:07:09 PDT 2009,NO_QUERY,Pan_duh,"@benjorg Benny, when is AFS gonna start touring again!? I miss all of you!! "
0,1548835345,Fri Apr 17 22:07:10 PDT 2009,NO_QUERY,cookieaisle,@kristinepratt Pacing is definitely everything. I need to do better with protecting my weekends though. 
0,1548835478,Fri Apr 17 22:07:11 PDT 2009,NO_QUERY,orionthegreat,just dropped kayla off.  I luh dat gurl
0,1548836164,Fri Apr 17 22:07:19 PDT 2009,NO_QUERY,kpaintin,Day 1 of the MS150 cancelled!  And no camping in La Grange.    All I want to do is ride.
0,1548836294,Fri Apr 17 22:07:21 PDT 2009,NO_QUERY,RowdyFan51,@killerwhaletank we need to remember to get flowers on Sunday morning. 
0,1548836433,Fri Apr 17 22:07:23 PDT 2009,NO_QUERY,MrsBamBam,@KDBabylon where the heck is my friend? Lol what u doin? Haven't talked to u all day! 
0,1548836688,Fri Apr 17 22:07:26 PDT 2009,NO_QUERY,RobertZepeda,Stressed about Tmw. 
0,1548836795,Fri Apr 17 22:07:27 PDT 2009,NO_QUERY,siumuimui,Just scared my files will be gone by tomorrow  That'd be a nightmare. All the most important files are there!
0,1548836826,Fri Apr 17 22:07:27 PDT 2009,NO_QUERY,a_paige,@tiffanyr0se : lmao ... I'm abt to fall asleep in this chair I'm od tired !!! 
0,1548836899,Fri Apr 17 22:07:31 PDT 2009,NO_QUERY,breeves2000,I'm disappointed when those close to me choose temporary pleasure instead of lasting happiness by not exercising self-discipline. 
0,1548837356,Fri Apr 17 22:07:34 PDT 2009,NO_QUERY,hollseey,"Off to buy bread in a few mins, the house is literally empty of food  i think i ate it all.. lol"
0,1548837514,Fri Apr 17 22:07:39 PDT 2009,NO_QUERY,pureangell,"trying to figure out what exactly this thing does, how it works, etc...i guess it really does take me while to figure these sites out "
0,1548837540,Fri Apr 17 22:07:36 PDT 2009,NO_QUERY,julieanshar,"@Out_of_the_Box PS sorry I didn't make it tonight, was just exhausted and depressed and didn't want to do much of anything.  Miss you..."
0,1548837586,Fri Apr 17 22:07:37 PDT 2009,NO_QUERY,djksly,@getateric Hey E yes I actually found a few but not all. Sum of them r unavailable being they were promo only vinyl 
0,1548837589,Fri Apr 17 22:07:37 PDT 2009,NO_QUERY,itsjoshmayne,really upset about derek closing his channel. 
0,1548837800,Fri Apr 17 22:07:39 PDT 2009,NO_QUERY,seffyb,A little sore from football practice. 
0,1548838048,Fri Apr 17 22:07:42 PDT 2009,NO_QUERY,wootton95,I just ate KFC 
0,1548838054,Fri Apr 17 22:07:42 PDT 2009,NO_QUERY,AngelaG322,i'm guessing my tiffany's necklace and box grew a pair of legs and ran away  ahhhhh
0,1548838172,Fri Apr 17 22:07:44 PDT 2009,NO_QUERY,J_MITCH_23,@kelzad man I have my days like that to...you probably will be up all night tho 
0,1548838327,Fri Apr 17 22:07:46 PDT 2009,NO_QUERY,tyhaar,@NessaBanks Thunder bolts &amp; lightening around here! 5 inches of heavy rain late in the afternoon made it a no go for a road ride.... 
0,1548838348,Fri Apr 17 22:07:46 PDT 2009,NO_QUERY,kassafrass44,"bed time, stressful week "
0,1548838448,Fri Apr 17 22:07:47 PDT 2009,NO_QUERY,ReyyanBilge,Tossing and turning in the bed for over an hour. Reading didn't help..I am terrible at counting sheeps 
0,1548849890,Fri Apr 17 22:10:05 PDT 2009,NO_QUERY,gigifurd,@queenzita  then why do they have these stupid little pictures on my iPod I can add to text if no one can see them
0,1548850364,Fri Apr 17 22:10:10 PDT 2009,NO_QUERY,KDBabylon,@mrsbambam that's on u! I attempted u ignored me 
0,1548850471,Fri Apr 17 22:10:11 PDT 2009,NO_QUERY,posiosbourne,@kyleconnecticut no fucking way. 
0,1548850490,Fri Apr 17 22:10:11 PDT 2009,NO_QUERY,BeeBass,im so tired of this  i just want you back home where you belong .. things arent meant to end this way
0,1548850611,Fri Apr 17 22:10:12 PDT 2009,NO_QUERY,katelyngrieb,getting ready for bed. its gonna be an interesting night... 
0,1548850623,Fri Apr 17 22:10:13 PDT 2009,NO_QUERY,KathCim,"wow one of our kittens was killed by a dog tonight, all my little siblings cried   "
0,1548850700,Fri Apr 17 22:10:13 PDT 2009,NO_QUERY,Jazzeeeec,Fell asleep just b4 The Jays lost  Now i'm WIDE awake ..not sure what to do
0,1548850798,Fri Apr 17 22:10:14 PDT 2009,NO_QUERY,AyyoItsAmandaJo,Yankee Doodle Went To Town; Ridin' On Some 20's.. aww I miss Wild N' Out 
0,1548850899,Fri Apr 17 22:10:16 PDT 2009,NO_QUERY,xSEANxLONGx,I just realize I'm gonna lose my car &amp; have to move out of my place in a week. I am not feeling very happy right now. 
0,1548851054,Fri Apr 17 22:10:17 PDT 2009,NO_QUERY,myzzkay,@keyerror  :| dat one hurt my feelings 
0,1548851623,Fri Apr 17 22:10:24 PDT 2009,NO_QUERY,UnivMich1975,@Boston_BlueEyes  Not a good night 
0,1548851632,Fri Apr 17 22:10:24 PDT 2009,NO_QUERY,MissyMoo38,"@sstaver No, it is not fun. "
0,1548851830,Fri Apr 17 22:10:27 PDT 2009,NO_QUERY,ZeRyan66,@ifoundmycapo  no. Real pls?
0,1548851848,Fri Apr 17 22:10:27 PDT 2009,NO_QUERY,michaelflux,Does anyone know where to get Nissin Cup Noodles  in US? Any store online maybe?  I miss them 
0,1548851878,Fri Apr 17 22:10:27 PDT 2009,NO_QUERY,TragicMatt,some guy just pissed on my foot...#1 reason to not wear sandals to the bar - no matter how warm it is.  
0,1548852061,Fri Apr 17 22:10:29 PDT 2009,NO_QUERY,AreejMansour,Wonders why do weekends fly by? And where do they go? 
0,1548852616,Fri Apr 17 22:10:36 PDT 2009,NO_QUERY,Bikerbilly,"The other part  to the Pat Tillman story, for those that don't know http://tinyurl.com/e9slt "
0,1548853058,Fri Apr 17 22:10:42 PDT 2009,NO_QUERY,hautecocoa,got the new trackball THANK GOODNESS. it's moving in all directions BUT when i push it to select something it doesn't work  so i have....
0,1548853397,Fri Apr 17 22:10:46 PDT 2009,NO_QUERY,tynie626,@just_another_1 omg wtf!!! 
0,1548853731,Fri Apr 17 22:10:49 PDT 2009,NO_QUERY,scorpfromhell,"@Spitphyre nominate for what? I ain't getting into politics! :^O anyway, don't know if I got fans, ACs yeah, but fans? lost case anyway "
0,1548853758,Fri Apr 17 22:10:50 PDT 2009,NO_QUERY,MarissaAshley,"Had a great time at my last social! Definitely going to miss this over the summer  Homework all day tomorrow, boo..."
0,1548853781,Fri Apr 17 22:10:50 PDT 2009,NO_QUERY,KhaledT,Alone on a friday night 
0,1548853858,Fri Apr 17 22:10:51 PDT 2009,NO_QUERY,meserenacuc,got saturday school tomorrow  blah hate saturday school sleepover in couple weeks XD
0,1548853933,Fri Apr 17 22:10:52 PDT 2009,NO_QUERY,lenaartis,@idotstax  thank goodness you don't drink
0,1548854080,Fri Apr 17 22:10:56 PDT 2009,NO_QUERY,DJSkizNaz,"can't keep it up girl, i'm sorry "
0,1548854082,Fri Apr 17 22:10:54 PDT 2009,NO_QUERY,hannahavila,@Parra_Power Sorry..will not do it again...  hehe
0,1548854783,Fri Apr 17 22:11:02 PDT 2009,NO_QUERY,hautecocoa,to press enter. i think i messed up something underneath 
0,1548854908,Fri Apr 17 22:11:03 PDT 2009,NO_QUERY,adrianbruce,Just updated one of my science scripts but Dreamweaver doesn't want to play nicely  http://tinyurl.com/dzeznn
0,1548855210,Fri Apr 17 22:11:07 PDT 2009,NO_QUERY,Gracelisa,http://twitpic.com/3i8q2 - Its a baby duck... Cute until they diddle in you hand 
0,1548855288,Fri Apr 17 22:11:08 PDT 2009,NO_QUERY,mzwalcott,I can't believe I am bored already 
0,1548855883,Fri Apr 17 22:11:15 PDT 2009,NO_QUERY,shawn36368,sad&amp;depressed right now 
0,1548855980,Fri Apr 17 22:11:16 PDT 2009,NO_QUERY,bistre,Why is my ice-T not cold 
0,1548856031,Fri Apr 17 22:11:17 PDT 2009,NO_QUERY,Kurono,I'm off the phone 
0,1548856054,Fri Apr 17 22:11:17 PDT 2009,NO_QUERY,2gcasereviews,"Just installed TweetDeck, and man i can see why people use it! But how do i load all my tweets? "
0,1548856059,Fri Apr 17 22:11:17 PDT 2009,NO_QUERY,AreThree,"Crazy snow.  Went from mowing to shovelling in three days.  WTF.  Deep wet snow, everything is soaked.  Trees snapping if it keeps up "
0,1548856259,Fri Apr 17 22:11:20 PDT 2009,NO_QUERY,8lina9,going to sleep. long day. and i chipped a fuckin tooth!  night everyone have good dreams
0,1548856648,Fri Apr 17 22:11:25 PDT 2009,NO_QUERY,AlexisAvenged,@SteveSievers i miss you. and i hate you. i wanna go on pirates!  and i have seriously been daydreaming about moving to LA. scary. ;)
0,1548857026,Fri Apr 17 22:11:29 PDT 2009,NO_QUERY,PopTart91,"Watching a movie, eating a lollipop, and then hitting the sack. I have govt. to do in the morning. "
0,1548857095,Fri Apr 17 22:11:30 PDT 2009,NO_QUERY,lysalove,Had a very long day.beat. getting ready for saturday to be a same 
0,1548857231,Fri Apr 17 22:11:31 PDT 2009,NO_QUERY,vikkiv72,cant sleep i lay down for a bit &amp; im wide awake yet soooo exhausted 
0,1548857320,Fri Apr 17 22:11:32 PDT 2009,NO_QUERY,caaroliinaa92,@jllg15 where were youu?? hahaa my only friends here  haha LMAOOO! this thing really is popular but I sitll cant figure comethings out
0,1548857720,Fri Apr 17 22:11:37 PDT 2009,NO_QUERY,Ashwee_Marie,They all fell asleep except me 
0,1548857790,Fri Apr 17 22:11:38 PDT 2009,NO_QUERY,kaylee110,@MCRmuffin im so sorry  hope yours does too god i want you to be okay!!!
0,1548858223,Fri Apr 17 22:11:44 PDT 2009,NO_QUERY,StaciLynnB,"Just got home, off to bed -- have to be back at 8am. I hate cl-openings "
0,1548858234,Fri Apr 17 22:11:44 PDT 2009,NO_QUERY,mariakayy,I want to go out and jog right now but my parents would tell me it's too late  HOLY CRAP I MISS MY BABY WAAAAAAAAAAAAAAY TOO MUCH..
0,1548858670,Fri Apr 17 22:11:49 PDT 2009,NO_QUERY,twentynine89,"@vehnd  well, it'll come back around next year. btw, my cat has fallen off the bed not once, not twice, but three times."
0,1548858888,Fri Apr 17 22:11:52 PDT 2009,NO_QUERY,Jezabell63,BMG concert kicked ass!  Seats were 5th row. Sorry no pics allowed in theater 
0,1548859110,Fri Apr 17 22:11:54 PDT 2009,NO_QUERY,xItzyx,@Mimiseiku what?!  but Eesa (LMAO) you can't!
0,1548859330,Fri Apr 17 22:11:57 PDT 2009,NO_QUERY,CookiesMomma,@ambvymarie Why are you depressed?  
0,1548859401,Fri Apr 17 22:11:58 PDT 2009,NO_QUERY,touchandgo,exhausted tired 
