id,tag,html,sent id,text,target
3,cv378,20629,11,"sir anthony hopkins is staggering and plays nixon with incredible honesty and understanding , creating a very emotional picture of the 37th american president .",pos
3,cv378,20629,12,joan allen's magnificent and captivating performance is certainly worth an oscar statuette .,pos
3,cv378,20629,13,she is strong and loyal as mrs . nixon .,pos
3,cv378,20629,14,"the rest of the cast is equally magnificent , including : james woods , j . t . walsh , paul sorvino , ed harris and bob hoskins .",pos
3,cv378,20629,15,"everyone does a serious and demanding job , no one are disappointing .",pos
3,cv378,20629,16,"stone never loses focus and his direction is steddy , honest and determined .",pos
3,cv378,20629,17,he is displaying the historical facts and at the same time concentrating at the human element .,pos
3,cv378,20629,18,at times he is showing to black and white showing flashbacks from nixon's youth and childhood .,pos
3,cv378,20629,19,"the flashy editing by brian berdan and frank corwin , robert richardson's rich cinematography and john williams' musical score create a hectic and bizarre atmosphere .",pos
3,cv378,20629,20,the film's only fault is that it's a bit tiering and overloaded with too much political material and legal maneuvers .,pos
3,cv378,20629,21,still it's an honest and captivating - a solid piece of movie making .,pos
3,cv379,21963,0,"in tim burton's `sleepy hollow' , there is a mysterious headless horseman who decapitates residents of the small town of the same name .",pos
3,cv379,21963,1,he rides a beautiful black steed and carries an imposing sword that cauterizes the wound of his victims with an immediate swipe .,pos
3,cv379,21963,2,"burton's update on washington irving's classic tale of `the legend of sleepy hollow' offers us the mystery of the horseman , when the screenplay should have merely settled on the aspect of the horror .",pos
3,cv379,21963,3,"writer andrew kevin walker ( `seven' ) throws in perhaps too healthy a dosage of sherlock holmes , but the visual treatment of the film is absolutely entrancing , as burton offers foggy locales and detailed costumes that are gorgeous and stirring to examine .",pos
3,cv379,21963,4,"as `sleepy hollow' opens , we're greeted with a juicy cameo from martin landau , who won an oscar in burton's `ed wood' .",pos
3,cv379,21963,5,"landau plays a prominent citizen of sleepy hollow , who , on a fateful carriage ride through the forest , is decapitated by an unseen horseback rider .",pos
3,cv379,21963,6,"after two more murders haunt the residents of the quaint little town , constable ichabod crane ( johnny depp ) is sent in to investigate .",pos
3,cv379,21963,7,"landlord baltus von tassel ( michael gambon ) explains to crane that the heads have been severed from the carcass and mysteriously taken in each separate case , and that they believe the murderer is a dead hessian trooper ( played briefly by a wonderfully jarring christopher walken ) who has risen from the grave after being decapitated in the western woods .",pos
3,cv379,21963,8,"crane is not a man of great superstition , and is determined to root out the human culprit with his assortment of gizmos and gadgets ( things i was not surprised to find in a tim burton movie ) .",pos
3,cv379,21963,9,"first and foremost , `sleepy hollow' is a fun horror film .",pos
3,cv379,21963,10,"as with virtually all burton movies , we are treated to a wonderful score by composer danny elfman , who has once again poured excitement and imagination into an atmospheric soundtrack that accentuates the gothic mood perfectly .",pos
3,cv379,21963,11,"the horseman f/x are stylish and impressive , particularly in perfectly blended battle sequences involving actual actors .",pos
3,cv379,21963,12,but why did i enjoy `sleepy hollow' as much as i did ?,pos
3,cv379,21963,13,"although enjoyable , it was not the numerous beheadings and the plentiful gore that spurted left and right . .",pos
3,cv379,21963,14,it was the light comic touch that burton applied .,pos
3,cv379,21963,15,"the film has the sweetness of a candy apple , usually channeled through depp's wonderful performance as the lovable geek ichabod crane , who is no longer a mild-mannered school teacher but still attains his cowardly qualities .",pos
3,cv379,21963,16,this is certainly not the only alteration that's been made .,pos
3,cv379,21963,17,"as the film progresses , it becomes apparent that walker is more concerned with the mystery of the murders than the murders themselves .",pos
3,cv379,21963,18,"the momentum is slowed considerably once crane begins piecing the mystery together , because for the audience , it's not an issue we particularly wish to be solved .",pos
3,cv379,21963,19,it's more effective for the headless horseman to be an elusive demon than an elusive demon with an ulterior motive .,pos
3,cv379,21963,20,"still , we are still captivated by the breathtaking technical detail and burton's keen eye to capture our attention .",pos
3,cv379,21963,21,"the costuming is exceptional , and the dialogue is crisp and effective throughout ( it's recognizable that the script was refined by award-winning playwright tom stoppard ) .",pos
3,cv379,21963,22,the supporting cast exhibits more color and playfulness than many .,pos
3,cv379,21963,23,"a blonde christina ricci is in fine form as von tassel's daughter katrina , and an unlikely romance between she and ichabod is surprisingly consistent .",pos
3,cv379,21963,24,"walken , michael gough ( who appeared in burton's `batman' films ) and miranda richardson are all enjoyable in tackling their separate roles .",pos
3,cv379,21963,25,"i suppose the strengths behind `sleepy hollow' lie within the central trio : director burton , constable depp and the headless horseman who hunts him down with ruthless accuracy .",pos
3,cv379,21963,26,"all of this is not to be taken seriously , of course .",pos
3,cv379,21963,27,"`sleepy hollow' is a lavish , frightening and altogether amusing reworking of a classic tale that many people cherished as children .",pos
3,cv379,21963,28,"if you've got a decent head on your shoulders , you'll have the good sense to gallop off to the theater and enjoy it one last time .",pos
3,cv380,7574,0,"ok , i admit i had a bad attitude about this film from the start .",pos
3,cv380,7574,1,a romantic comedy about the trials and tribulations of single working parents ?,pos
3,cv380,7574,2,with a couple of incredibly cute kids thrown in for good measure ?,pos
3,cv380,7574,3,yuck .,pos
3,cv380,7574,4,but it's not really too bad .,pos
3,cv380,7574,5,"it has a lot working against it , for me at least .",pos
3,cv380,7574,6,"in addition to the above , it is typical of a lot of recent movies in that it is really just a glorified made-for-tv movie , but longer and with bigger stars , and you have to pay to see it .",pos
3,cv380,7574,7,"it does win you over , though , even if it is painfully predictable .",pos
3,cv380,7574,8,"just think about it : two single parents , with their cute kids , are thrown together due to a missed field trip .",pos
3,cv380,7574,9,"through a day of near disasters , they cont inually meet , get in one another's way , cause trouble for one another , and generally insult one another at every opportunity .",pos
3,cv380,7574,10,"in fact , they hate each other so much that we know that they are , or soon will be , in love .",pos
3,cv380,7574,11,the only people who hate each other more than lovers are married couples .,pos
3,cv380,7574,12,"so this film is predictable , just as the screwball comedies of the classical hollywood cinema were predictable ( and the screwball genre is obviously hoffman's model for this film ) .",pos
3,cv380,7574,13,will they get fired from their yuppie jobs ?,pos
3,cv380,7574,14,will they make the big soccer game that is so important to their kids ?,pos
3,cv380,7574,15,"will pfeiffer realize what a jerk her ex-husband , a drummer for bruce springsteen , really is ( aren't they all ? ) ?",pos
3,cv380,7574,16,will they finally kiss ?,pos
3,cv380,7574,17,"well , what do you expect ?",pos
3,cv380,7574,18,"but there is a certain amount of satisfaction in having our expectations fulfilled , especially when it is done with as much humour , along with a lack of sticky sentimentality , as it is in this film .",pos
3,cv380,7574,19,"pfeiffer and clooney have a certain chemistry together that is surprisingly charming , and the kids are neither shoved into the background nor allowed to steal the show .",pos
3,cv380,7574,20,"one word of caution , though .",pos
3,cv380,7574,21,"this film is being billed in some places as a "" family "" movie .",pos
3,cv380,7574,22,don't let that stop you .,pos
3,cv380,7574,23,"however , i think most kids , especially boys , would be pretty bored by this move .",pos
3,cv380,7574,24,"after all , nobody gets killed and there are no explosions .",pos
3,cv380,7574,25,"all in all , a good , non-offensive date movie .",pos
3,cv380,7574,26,the flying inkpot rating system : * wait for the tv2 broadcast .,pos
3,cv380,7574,27,"* * a little creaky , but still better than staying at home with gotcha !",pos
3,cv380,7574,28,"* * * pretty good , bring a friend .",pos
3,cv380,7574,29,"* * * * amazing , potent stuff .",pos
3,cv380,7574,30,* * * * * perfection .,pos
3,cv380,7574,31,see it twice .,pos
3,cv381,20172,0,bowfinger is a good movie about the making of a very bad one .,pos
3,cv381,20172,1,"the screenplay , written by co-star steve martin , skewers everything in hollywood from cheesy science-fiction movies to chop-socky fight sequences , and all in a crafty and accomplished manner .",pos
3,cv381,20172,2,"anyone who knows of , or has had any association with movie-making should thoroughly enjoy this clever comedy for it's entire duration .",pos
3,cv381,20172,3,the central premise behind the film is an inspired and promising one .,pos
3,cv381,20172,4,"bobby bowfinger ( martin ) , a cheapskate and small-time hollywood producer , has always dreamed of making a successful motion picture but has never attained the proper tools to do so .",pos
3,cv381,20172,5,"a new script , an alien invasion story entitled chubby rain , has caught bowfinger's eye .",pos
3,cv381,20172,6,"after confronting a big-name producer named jerry renfro ( robert downey jr . ) in a restaurant , an agreement is made to finance the movie .",pos
3,cv381,20172,7,"but first , bowfinger must get renowned action star kit ramsey ( eddie murphy ) to sign in on the project .",pos
3,cv381,20172,8,"kit turns the offer down immediately , but bowfinger still has the intent to shoot the film .",pos
3,cv381,20172,9,"after emptying out his life savings , the hapless producer tells the remaining cast and crew that ramsey is involved , and then prepares to film the movie without the star's knowledge .",pos
3,cv381,20172,10,"the actors confront ramsey on the street , saying their lines as hidden cameras peek through bushes to capture the footage .",pos
3,cv381,20172,11,"the unknowing star , who is terrified of aliens and being abducted , is brought to believe there is actually pod people after him .",pos
3,cv381,20172,12,"when the conditions become even more treacherous , bowfinger is forced to hire a kit ramsey look-alike named jiff ( also murphy ) , a sweet-natured dork who runs for coffee in-between shooting vital scenes .",pos
3,cv381,20172,13,"these include attempting a suicide run across an 8-lane freeway , and one of the `hot' scenes involving supporting actress daisy ( heather graham ) removing her blouse .",pos
3,cv381,20172,14,"bowfinger takes it's sweet time getting started , but when the plot switches into high gear , great things happen .",pos
3,cv381,20172,15,"certain scenes are so precisely executed , perfectly framing moments that are absolutely fall-down funny .",pos
3,cv381,20172,16,"no , hilarious .",pos
3,cv381,20172,17,"standouts include the chase through a parking garage in which ramsey , who's supposed to be being followed , keeps checking behind him to investigate a strange tapping noise ( it's actually bowfinger's dog in high heels ) .",pos
3,cv381,20172,18,"and just try not to laugh in the climactic kung-fu sequence , featuring jiff in an excerpt from another bowfinger classic entitled fake purse ninjas .",pos
3,cv381,20172,19,"while the entire 97-minutes of bowfinger isn't always on target , individual scenes may have you rolling in the aisles .",pos
3,cv381,20172,20,"masterful comedy director frank oz ( dirty rotten scoundrels , in and out ) , who has never made a bad movie , ensures a quality final product and is aided immensely by martin's sharp-edged script .",pos
3,cv381,20172,21,"however , the real on-screen star is eddie murphy .",pos
3,cv381,20172,22,this is the actor's finest work since his breakthrough into the hollywood market in the early 80's .,pos
3,cv381,20172,23,"murphy excels at every corner , not only succeeding with presenting believable paranoia in the eyes of kit ramsey , but in creating a likable buffoon in jiff as well .",pos
3,cv381,20172,24,"these three talented comic minds have squeezed every morsel of potential out of this premise , and the reward is a virtually guaranteed helping of hearty laughs .",pos
3,cv381,20172,25,"steve martin generates the power behind bowfinger , but murphy fuels it .",pos
3,cv381,20172,26,"this is a summer-time comedy that , unlike something such as american pie and south park , doesn't break any rules .",pos
3,cv381,20172,27,"but it's still just as uproarious , or perhaps even more side-splitting than anything we've seen this season .",pos
3,cv381,20172,28,"the supporting cast , including christine baranski as a work-loving actress and jamie kennedy as the cameraman , all perform well within their limits .",pos
3,cv381,20172,29,"the only presence that demands real attention when placed next to martin or murphy is the beautiful heather graham , as the young film star who has plans to sleep her way to the top .",pos
3,cv381,20172,30,"graham , attempting to further her stardom after appearing as the new powers' girl in ap2 , displays a cheerful but naive persona that nicely corresponds with the wackiness of the screenplay .",pos
3,cv381,20172,31,"i wouldn't be caught dead buying a ticket for chubby rain , but watching how it all came about is certainly entertaining enough .",pos
3,cv382,7897,0,"pulp fiction , quentin tarantino's anxiously awaited and superb follow-up to reservoir dogs , is absolutely and without a doubt progressing as one of the most talked about , loved , and hated films of all-time .",pos
3,cv382,7897,1,"in all fairness , it should be noted that those who love this film greatly outnumber those who hate it .",pos
3,cv382,7897,2,"as if reservoir dogs wasn't perfect , tarantino went ahead and improved on perfection by creating pulp fiction , a fast-paced , hard talking , roller coaster ride of a movie that combines violence and extraordinary dialogue in a seemingly perfect way .",pos
3,cv382,7897,3,every major character in this film is represented by a terrific acting performance by the actor .,pos
3,cv382,7897,4,"to begin with , the two hit men : vincent vega ( john travolta ) and jules winnfield ( samuel l . jackson ) .",pos
3,cv382,7897,5,"these two characters work together perfectly , and the performances by each actor are nearly perfect .",pos
3,cv382,7897,6,"travolta , in fact , is still trying to get out of the vincent vega role .",pos
3,cv382,7897,7,"if these two characters were not enough , there's the struggling boxer butch coolidge ( bruce willis ) , the two small-time criminals pumpkin ( tim roth ) and honey bunny ( amanda plummer ) , the big man in charge marsellus wallace ( ving rhames ) and his attractive young wife mia ( uma thurman ) , and the "" problem solver "" himself , the wolf ( harvey keitel ) .",pos
3,cv382,7897,8,these are just the major characters .,pos
3,cv382,7897,9,"smaller roles , but equally terrific , are handed to jimmie ( quentin tarantino ) , a young married man who gets caught up in some serious gangster business , lance ( eric stoltz ) , the far-out drug dealer , as well as maynard ( duane whitaker ) and zed ( peter greene ) , two hillbillies who are the men "" behind "" ( no pun intended for those of you who have seen this ) a very disturbing scene towards the end of the film .",pos
3,cv382,7897,10,"the film interweaves three stories that , at first , seem to be nothing alike but later prove to be very critical to each other .",pos
3,cv382,7897,11,the film begins with pumpkin and honey bunny in a small coffee shop discussing their recent robberies and hold-ups .,pos
3,cv382,7897,12,"the two quickly decide to hold up the coffee shop , unknowing of what lies ahead .",pos
3,cv382,7897,13,"after this , the film focuses for some time on vincent and jules and their hit man lifestyle .",pos
3,cv382,7897,14,"utilizing the films unforgettable dialogue , the two men discuss such things as hamburgers and foot massages before they bust into an apartment to terrorize the occupants .",pos
3,cv382,7897,15,"the two men were sent to the apartment to recover a mysterious briefcase for their boss , marsellus wallace .",pos
3,cv382,7897,16,"after basically toying with the men , especially the unfortunate brett ( frank whaley ) , vincent and jules complete their mission and recover the briefcase .",pos
3,cv382,7897,17,this is not before a man jumps out from a bathroom with a . 357,pos
3,cv382,7897,18,""" hand cannon "" , shooting at the two gangsters .",pos
3,cv382,7897,19,"he somehow completely misses them , leading jules to cite divine intervention .",pos
3,cv382,7897,20,this is also the basis for more of the now-famous tarantino dialogue .,pos
3,cv382,7897,21,the film then shifts to focus on boxer butch coolidge and his boxing escapades .,pos
3,cv382,7897,22,"butch was ordered to take a fall in his latest fight , but when he does not , marsellus vows to find him , wherever he is , and make sure that butch is not able to enjoy his new fortune .",pos
3,cv382,7897,23,"vincent , meanwhile , has the honor of taking marsellus' wife , mia , out on a date while the big man is out of town .",pos
3,cv382,7897,24,"vincent , obviously , is rather nervous about this , especially after hearing the tale about a man who was thrown out of a window for supposedly giving mia a foot massage .",pos
3,cv382,7897,25,"after their date , which seems to rather smoothly , things take a turn for the worst at the hands of vincent's high-priced heroin , dubbed a "" monster "" by lance .",pos
3,cv382,7897,26,"each story continually progresses , and new and amazing events occur .",pos
3,cv382,7897,27,"eventually , the stories all meet each other in the end , with pumpkin and honey bunny holding up the restaurant , which happens to contain both vincent and jules .",pos
3,cv382,7897,28,"pulp fiction is definitely one of the best films of the decade , and possibly of all-time .",pos
3,cv382,7897,29,"along with its superb dialogue , action , writing , directing , and acting , this film will not only latch onto you , but it proves that it does not want to release you until it has sunk its claws completely into you .",pos
3,cv382,7897,30,"and with most fans of this movie , this is proved to be a rather easy task , although at times the graphic images , violence , and language may seem a bit overpowering .",pos
3,cv382,7897,31,"surely , quentin tarantino's fame was greatly escalated by this film , and he proves not to be one who will fade from existence very soon .",pos
3,cv383,13116,0,i think the first thing this reviewer should mention is wether or not i am a fan of the x-files .,pos
3,cv383,13116,1,"first , let me assure you that no prior experience with the series is required to fully enjoy this movie .",pos
3,cv383,13116,2,"the producers are not stupid , making a movie just for fans of the series is not profitable .",pos
3,cv383,13116,3,you have to reach for a larger audience .,pos
3,cv383,13116,4,"therefore , the movie is quite user-friendly .",pos
3,cv383,13116,5,"altough , non-fans will only fail to understand certain emotions behind the looks many characters exchange .",pos
3,cv383,13116,6,"but fear not , duchovny and another man later on provide more than adequate background info on what is going on .",pos
3,cv383,13116,7,you will never feel as if you just walked in on the third act of some great opera .,pos
3,cv383,13116,8,"in any case , the answer is no .",pos
3,cv383,13116,9,"i am not a fan of the x-files , i only watch it when nothing else is on and i prefer millennium .",pos
3,cv383,13116,10,"however , since the fox network as been so kind as to air several key episodes for several weeks before the movie's opening weekend i took that opportunity to test the movie .",pos
3,cv383,13116,11,"i taped all of these episodes and watched them only after seing the movie , i am glad to report that i learned nothing new .",pos
3,cv383,13116,12,everything you need to know is explained to the viewer by duchovny and others .,pos
3,cv383,13116,13,i know i am going maybe a bit too far to make my point but everybody should get the chance to experience this movie .,pos
3,cv383,13116,14,warning : major spoilers follow !,pos
3,cv383,13116,15,"please do not read , to fully enjoy this movie you must not be able know what is coming , what exactly is over that hill and what that weird "" hummm "" sound is all about .",pos
3,cv383,13116,16,you have been warned .,pos
3,cv383,13116,17,the x-files is what a summer should be .,pos
3,cv383,13116,18,"exciting , scary , great special effects ( unlike other summer movies the effects do not take over the movie and are only there when it is really necessary ) and good performances .",pos
3,cv383,13116,19,this is coming from a guy who thinks david duchovny is the human equivalent of a wooden plank .,pos
3,cv383,13116,20,"from start to finish , this movie does not let go of you .",pos
3,cv383,13116,21,when i compare it with last summer's movies the best way to describe it would be : take the excitement and great score from face/off and the deadly use of sound from event horizon .,pos
3,cv383,13116,22,"this flick is scary , not in a b movie kind of way where you always know where and when the critter will jump at our heroes .",pos
3,cv383,13116,23,"in fact , the first time the critter in this movie makes an apperance it is totally out of the blue .",pos
3,cv383,13116,24,you might as well bring ear plugs because this thing is louuuudd !,pos
3,cv383,13116,25,the last time a monster scared me that much was when i first saw aliens as a six year old kid .,pos
3,cv383,13116,26,"you know , when you are affraid to put you feet on the floor because the creature might be under the chair , or when you keep trying to cover your throat with your shirt ?",pos
3,cv383,13116,27,"so yeah , the x-files is scary .",pos
3,cv383,13116,28,and guess what ?,pos
3,cv383,13116,29,"you never even have to see the monster but your imagination works overtime and it sure beats having to watch a flawed , computer generated , babyzilla , it looks like you could walk right through it not even scarier than your grandma in undies type of monster .",pos
3,cv383,13116,30,do not think that the x-files is a monster movie .,pos
3,cv383,13116,31,"in fact , the creature is there for maybe three minutes total .",pos
3,cv383,13116,32,"no , the x-files is definately a mulder episode of the series .",pos
3,cv383,13116,33,"scully is at his side , of course , but gillian anderson gets maybe half the screen time .",pos
3,cv383,13116,34,"she has a couple of good scenes with duchovny , but she gets kidnapped during the last half hour of the movie so she does not get to do much .",pos
3,cv383,13116,35,"no , this is mulder's time in the spotlight .",pos
3,cv383,13116,36,"by now , you have heard of the scene where mulder "" showers "" independence day .",pos
3,cv383,13116,37,"if you have not then i will not spoil it for you , let's just say that due to recent events mulder should be "" showering "" godzilla instead .",pos
3,cv383,13116,38,to those of you wondering if mulder discovers that the truth is indeed out there . . . who,pos
3,cv383,13116,39,cares ! ?,pos
3,cv383,13116,40,if he did find it the series would over anyway so what are you complaining about ?,pos
3,cv383,13116,41,the dialogue in interesting and the director is marvelous .,pos
3,cv383,13116,42,the camera is almost always looking over the shoulder of our heroes so we feel as if we are right there with them when they open a door or climb a hill .,pos
3,cv383,13116,43,"the script is spotless , every thing that happens happens for a purpose .",pos
3,cv383,13116,44,"if you are confused by something , do not worry because it will all become clear later on but , and i cannot stress this enough , pay attention ! ! !",pos
3,cv383,13116,45,"unlike most summer movies , the dialogue is twice as important as the effects .",pos
3,cv383,13116,46,"miss one vital piece of information and , like most people who talk during movies , you will go home and tell all your friends how this movie made no sense .",pos
3,cv383,13116,47,"also , to those people who need to go to the bathroom during movies . . . don't !",pos
3,cv383,13116,48,the person who watched the movie with me had to go twice and twice she missed an important conversation .,pos
3,cv383,13116,49,"there is no time to take a breather between scenes because , again unlike most summer movies ( godzilla anybody ?",pos
3,cv383,13116,50,") the x-files does not need to fill scenes between the suspense and the action with useless subplots , every scene is crucial and serves a purpose .",pos
3,cv383,13116,51,"who needs to see the blond chiouaoua have a "" big emotional scene "" between godzilla attacks ?",pos
3,cv383,13116,52,so far this summer i have seen only one movie who ranks higher on my list of movies i'd recommend and that is the truman show but it only wins by a nose .,pos
3,cv383,13116,53,"but the truman show is not what i would call a summer movie , the x-files is .",pos
3,cv383,13116,54,what more do you ask from a summer movie other than the chance to be excited ?,pos
3,cv383,13116,55,cool effects ?,pos
3,cv383,13116,56,it's good some .,pos
3,cv383,13116,57,pulse pounding ?,pos
3,cv383,13116,58,hell yes !,pos
3,cv383,13116,59,"strangely enough , i think that fans of the series will hate this movie while non-fans will have a good time .",pos
3,cv383,13116,60,"it does not provide answers to the show's many questions , the status quo remains nearly the same and , no , mulder and scully do not get together .",pos
3,cv383,13116,61,"rating : four and a half out of five stars for the best movie yet this summer , several jump right out of your seat thrills , many "" whoah , i never saw that one coming ! """,pos
3,cv383,13116,62,"moments , four "" holy shit , where the hell did that come from "" and one heck of an ending .",pos
3,cv383,13116,63,you may wonder where this movie lost half a star .,pos
3,cv383,13116,64,"well , i swore never to give a movie the full five stars so i had to find something about the in his ice truck , the tracks it leaves in the snow behind him go on for several miles but then they just stop .",pos
3,cv383,13116,65,"it's pretty obvious the film's makers drove the truck for several miles to give the appearance that mulder had been driving for a long time , but in the end it looks like mulder just dropped from the sky and started driving .",pos
3,cv384,17140,0,"i know it already opened in december , but i finally got around to seeing rushmore last weekend , and it was one of those rare oppritunites that i got to leave the theatre feeling proud about paying the expensive ticket price .",pos
3,cv384,17140,1,"as the final scene closed out in happy slow-mo fashion , i felt happy to have been priveleged enough to watch such a good display of filmmaking .",pos
3,cv384,17140,2,"jason schwartzman , his face oddly intriguing behind those large braces and glasses , steals the show as max fischer , the most well known rushmore academy student who gets terrible grades , but compensates for it by organizing most of the school's clubs and organizations ( i . e .",pos
3,cv384,17140,3,"the fencing team and writing and producing school plays ) and often pulling outrageous stunts , one that eventually earns him an expulsion .",pos
3,cv384,17140,4,"this stunt , building an aquarium on the school's baseball diamond , is a plot to steal the heart of widowed elementary teacher rosemary cross ( olivia williams ) .",pos
3,cv384,17140,5,"he funds this aquarium with the help of millionare herman blume ( a very oscarworthy bill murray ) , who eventually finds himself falling in love with miss cross .",pos
3,cv384,17140,6,rosemary and herman begin dating-and the fun begins ; herman and max go at it head to head in a battle for miss cross .,pos
3,cv384,17140,7,"herman manages to destroy max's bike , while max cuts herman's brakes , and it goes on like this .",pos
3,cv384,17140,8,"but eventually max realizes he is too young for miss cross , and he can't stand in the way of two people in love .",pos
3,cv384,17140,9,"the academy of arts & sciences really messed up this year ; they completely overlooked rushmore ( and , if you ask me , it wasn't an accident ) .",pos
3,cv384,17140,10,"it maybe wasn't best picture material , but it certainly deserved a screenplay nod ( instead of elizabeth ) , and bill murray's absense from the ballot is a complete snub .",pos
3,cv384,17140,11,"the entire mood of the film is one reason it is so good ; at one point it's fun , and the next scene can turn serious and dramatic .",pos
3,cv384,17140,12,"the cinematography gives the movie an important feeling , as well .",pos
3,cv384,17140,13,"i hope rushmore can overcome its' oscar snubs , and be enjoyed by intelligent film goers .",pos
3,cv385,29741,0,capsule : this is a film that avoids easy answers .,pos
3,cv385,29741,1,"wilhelm furtwangler , then the world's greatest orchestra conductor stayed in germany and cooperated with the nazis .",pos
3,cv385,29741,2,"what were his views , was he a war criminal or a secret resistance fighter ?",pos
3,cv385,29741,3,how much did he know about crimes against humanity ?,pos
3,cv385,29741,4,the us government investigated him after the war and this film is a dramatization of that investigation .,pos
3,cv385,29741,5,", high +2 ( -4 to +4 )",pos
3,cv385,29741,6,"in my opinion one of the best films of the last few years is istvan szabo's sunshine , a film that covers the fortunes of a jewish hungarian family under the reigns of three different regimes , hungarian aristocrats , nazis , and communists .",pos
3,cv385,29741,7,"szabo's follow-up film , a german production , is much more limited in scope .",pos
3,cv385,29741,8,it is about the post-war investigation of who criminally supported the nazis and who opposed them .,pos
3,cv385,29741,9,ronald harwood's screenplay ambiguously looks at the investigation of a great classical music conductor who stayed on in germany when the nazis took power and became the most popular conductor of the third reich .,pos
3,cv385,29741,10,"maj . steve arnold ( played by harvey keitel ) has been assigned by his superiors to investigate wilhelm furtwangler ( stellan skarsgard ) , perhaps europe's greatest classical music conductor .",pos
3,cv385,29741,11,"when other artists fled germany , furtwangler remained behind and conducted for the hitler and his henchmen .",pos
3,cv385,29741,12,after the war is over arnold assigned to interview furtwangler and members of his orchestra and if appropriate to prosecute him for war crimes .,pos
3,cv385,29741,13,he secretly is told by his commanding officer to find furtwangler guilty .,pos
3,cv385,29741,14,from there we follow him and learn a little about arnold and something about furtwangler and his orchestra .,pos
3,cv385,29741,15,as he interviews members of the wartime orchestra arnold starts noticing odd peculiarities that may or may not point to a conspiracy against his investigation .,pos
3,cv385,29741,16,there is a certain sameness to the responses that he is getting .,pos
3,cv385,29741,17,perhaps any cooperation he is getting has been in some ways managed .,pos
3,cv385,29741,18,"if so , perhaps he can never come to the truth .",pos
3,cv385,29741,19,in large part the film is about mind games that arnold uses to manipulate his interviewees and especially furtwangler .,pos
3,cv385,29741,20,where the script has problems is that in the end it is so ambiguous .,pos
3,cv385,29741,21,it has no obvious resolution and not much of a final act .,pos
3,cv385,29741,22,when it is over whether anything has been established is open to interpretation .,pos
3,cv385,29741,23,"perhaps that is better than so many films that make it all to obvious what the audience should believe , but it is like watching a murder mystery and never finding out who the killer is .",pos
3,cv385,29741,24,we are given clues to something but they are never tied up .,pos
3,cv385,29741,25,in the end we just know more about both arnold and furtwangler .,pos
3,cv385,29741,26,the film is basically a stage play .,pos
3,cv385,29741,27,the visual is not very important .,pos
3,cv385,29741,28,corners are cut visually including touches like filling windows with photographs to avoid having to shoot on location .,pos
3,cv385,29741,29,"as with a stage play , what this film centers on the dialog , and that is intriguing .",pos
3,cv385,29741,30,i rate the film an 8 on the 0 to 10 scale and a high +2 on the -4 to +4 scale .,pos
3,cv385,29741,31,[there is one piece of sloppiness few people but me would notice .,pos
3,cv385,29741,32,"at one point we clearly see arnold's desk calendar say "" jan 16 tues . """,pos
3,cv385,29741,33,a quick mental calculation told me that combination could occur in 1945 and then not again until 1951 .,pos
3,cv385,29741,34,the events had to take place in 1946 or 1947 .,pos
3,cv385,29741,35,a possible date could be obtained from any world almanac . ],pos
3,cv386,10080,0,""" gattaca "" represents a solid breakthrough in the recent onslaught of science-fiction films -- it's a genre picture that doesn't rely on alien creatures or loud explosions to tell its story .",pos
3,cv386,10080,1,the movie takes place in a futuristic world where babies are created through genetic tampering and not sexual reproduction .,pos
3,cv386,10080,2,"this allows parents to predetermine what kind of eye color , intelligence and life span they'd like for their child , and also eliminates most pesky chances of health defects .",pos
3,cv386,10080,3,"those made the old-fashioned way are labeled as "" in-valids "" and confined to the lower rung of society .",pos
3,cv386,10080,4,"vincent freeman ( ethan hawke ) is one such person , born not too long before the genetic process was perfected and forced to grow up in a home with his petrie dish-molded younger brother anton .",pos
3,cv386,10080,5,"fed up with being second-rate and enchanted by dreams of one day traveling through space , vincent leaves home and takes a janitorial position at the gattaca aerospace corporation .",pos
3,cv386,10080,6,"everyday , he watches as "" superior "" folk make his fantasy a reality .",pos
3,cv386,10080,7,"determined to do the same , vincent meets a dna broker ( tony shalhoub in a funny cameo ) who sells fake identities to in-valids .",pos
3,cv386,10080,8,"his counterpart for this scam is jerome morrow ( jude law ) , an ex-athlete left paralyzed in an accident and confined to a wheelchair for life .",pos
3,cv386,10080,9,"for a price and the promise of a caretaker , jerome supplies vincent with his identity , as well as blood , skin and urine samples for all of those pesky on-the-job tests and physical examinations -- this future is one where employees clock in by pricking their fingers instead of punching a time card .",pos
3,cv386,10080,10,"because of his drastically improved status , vincent is quickly propelled to a high position in gattaca , and catches the eye of comely co-worker irene ( uma thurman ) on the way -- obsessed with her own minor heart defect , she's enamored by his flawless persona she doesn't know is a lie .",pos
3,cv386,10080,11,"but on the figurative eve of his upcoming planetary departure , the mission director is murdered .",pos
3,cv386,10080,12,"two ardent detectives ( alan arkin and billy bathgate's loren dean ) determine the killer is on the inside of gattaca , and the sole clue they find at the crime scene -- one of vincent's eyelashes -- threatens to blow vincent's cover and derail his goal .",pos
3,cv386,10080,13,"even if "" gattaca "" were dramatically empty , it would still boast a sublime set of production credentials -- the film's look is dazzling without ever being flashy .",pos
